(epoch: 1, iters: 100, time: 0.066, data: 0.095) D_A: 0.416 G_A: 1.771 cycle_A: 2.917 idt_A: 3.907 D_B: 0.640 G_B: 1.164 cycle_B: 13.273 idt_B: 0.850 
(epoch: 1, iters: 200, time: 0.111, data: 0.003) D_A: 0.955 G_A: 2.062 cycle_A: 2.858 idt_A: 3.156 D_B: 0.333 G_B: 0.386 cycle_B: 10.023 idt_B: 0.827 
(epoch: 1, iters: 300, time: 0.064, data: 0.002) D_A: 0.513 G_A: 0.364 cycle_A: 2.145 idt_A: 3.266 D_B: 0.187 G_B: 1.329 cycle_B: 11.565 idt_B: 0.617 
(epoch: 1, iters: 400, time: 0.090, data: 0.002) D_A: 0.588 G_A: 2.400 cycle_A: 1.978 idt_A: 1.919 D_B: 0.335 G_B: 0.619 cycle_B: 6.961 idt_B: 0.570 
(epoch: 1, iters: 500, time: 0.066, data: 0.003) D_A: 0.046 G_A: 4.022 cycle_A: 1.853 idt_A: 1.916 D_B: 0.354 G_B: 0.967 cycle_B: 6.696 idt_B: 0.545 
(epoch: 1, iters: 600, time: 0.090, data: 0.002) D_A: 0.419 G_A: 0.579 cycle_A: 1.787 idt_A: 1.818 D_B: 0.216 G_B: 1.411 cycle_B: 7.410 idt_B: 0.533 
(epoch: 1, iters: 700, time: 0.069, data: 0.003) D_A: 0.208 G_A: 1.637 cycle_A: 1.705 idt_A: 1.560 D_B: 0.245 G_B: 1.459 cycle_B: 5.760 idt_B: 0.500 
(epoch: 1, iters: 800, time: 0.092, data: 0.002) D_A: 0.259 G_A: 1.116 cycle_A: 1.688 idt_A: 2.041 D_B: 0.423 G_B: 0.781 cycle_B: 7.033 idt_B: 0.485 
(epoch: 1, iters: 900, time: 0.068, data: 0.002) D_A: 0.323 G_A: 1.250 cycle_A: 1.724 idt_A: 1.533 D_B: 0.901 G_B: 1.901 cycle_B: 5.587 idt_B: 0.493 
(epoch: 1, iters: 1000, time: 0.120, data: 0.002) D_A: 0.862 G_A: 0.842 cycle_A: 1.222 idt_A: 1.428 D_B: 0.388 G_B: 0.494 cycle_B: 5.183 idt_B: 0.309 
(epoch: 1, iters: 1100, time: 0.069, data: 0.002) D_A: 0.628 G_A: 0.514 cycle_A: 1.303 idt_A: 1.304 D_B: 0.861 G_B: 0.502 cycle_B: 4.644 idt_B: 0.354 
(epoch: 1, iters: 1200, time: 0.095, data: 0.002) D_A: 0.396 G_A: 0.797 cycle_A: 1.632 idt_A: 1.430 D_B: 0.709 G_B: 0.596 cycle_B: 5.340 idt_B: 0.425 
(epoch: 1, iters: 1300, time: 0.068, data: 0.002) D_A: 0.279 G_A: 1.035 cycle_A: 1.234 idt_A: 1.673 D_B: 0.680 G_B: 0.684 cycle_B: 5.817 idt_B: 0.327 
(epoch: 1, iters: 1400, time: 0.093, data: 0.002) D_A: 0.640 G_A: 0.219 cycle_A: 1.403 idt_A: 1.221 D_B: 0.680 G_B: 0.586 cycle_B: 4.628 idt_B: 0.402 
(epoch: 1, iters: 1500, time: 0.069, data: 0.002) D_A: 0.123 G_A: 2.082 cycle_A: 1.326 idt_A: 1.372 D_B: 0.990 G_B: 1.775 cycle_B: 5.186 idt_B: 0.331 
(epoch: 1, iters: 1600, time: 0.095, data: 0.002) D_A: 0.042 G_A: 3.353 cycle_A: 1.508 idt_A: 1.625 D_B: 0.554 G_B: 0.772 cycle_B: 6.443 idt_B: 0.439 
(epoch: 1, iters: 1700, time: 0.069, data: 0.002) D_A: 0.832 G_A: 1.513 cycle_A: 1.630 idt_A: 1.089 D_B: 0.379 G_B: 0.700 cycle_B: 4.351 idt_B: 0.442 
(epoch: 1, iters: 1800, time: 0.095, data: 0.002) D_A: 0.108 G_A: 1.859 cycle_A: 1.196 idt_A: 1.999 D_B: 0.893 G_B: 0.225 cycle_B: 6.764 idt_B: 0.374 
(epoch: 1, iters: 1900, time: 0.069, data: 0.003) D_A: 0.527 G_A: 0.503 cycle_A: 1.419 idt_A: 1.453 D_B: 0.574 G_B: 2.212 cycle_B: 5.590 idt_B: 0.401 
(epoch: 1, iters: 2000, time: 0.119, data: 0.002) D_A: 0.748 G_A: 0.576 cycle_A: 1.741 idt_A: 1.450 D_B: 0.133 G_B: 1.845 cycle_B: 5.353 idt_B: 0.484 
(epoch: 1, iters: 2100, time: 0.069, data: 0.003) D_A: 0.719 G_A: 1.102 cycle_A: 1.095 idt_A: 1.196 D_B: 0.643 G_B: 0.722 cycle_B: 4.251 idt_B: 0.299 
(epoch: 1, iters: 2200, time: 0.095, data: 0.002) D_A: 1.326 G_A: 0.142 cycle_A: 1.093 idt_A: 1.769 D_B: 0.931 G_B: 1.133 cycle_B: 6.265 idt_B: 0.317 
(epoch: 1, iters: 2300, time: 0.069, data: 0.002) D_A: 0.396 G_A: 1.358 cycle_A: 1.635 idt_A: 1.545 D_B: 0.241 G_B: 0.565 cycle_B: 5.724 idt_B: 0.462 
(epoch: 1, iters: 2400, time: 0.095, data: 0.002) D_A: 0.659 G_A: 0.626 cycle_A: 1.241 idt_A: 1.272 D_B: 0.127 G_B: 2.366 cycle_B: 4.739 idt_B: 0.347 
(epoch: 1, iters: 2500, time: 0.070, data: 0.002) D_A: 0.632 G_A: 1.105 cycle_A: 1.304 idt_A: 1.520 D_B: 0.346 G_B: 0.512 cycle_B: 5.218 idt_B: 0.336 
(epoch: 2, iters: 100, time: 0.119, data: 0.076) D_A: 0.906 G_A: 0.092 cycle_A: 1.100 idt_A: 1.108 D_B: 0.475 G_B: 1.252 cycle_B: 3.709 idt_B: 0.300 
(epoch: 2, iters: 200, time: 0.069, data: 0.002) D_A: 0.465 G_A: 0.972 cycle_A: 1.466 idt_A: 1.523 D_B: 0.532 G_B: 0.870 cycle_B: 5.279 idt_B: 0.422 
(epoch: 2, iters: 300, time: 0.093, data: 0.002) D_A: 0.466 G_A: 0.579 cycle_A: 1.186 idt_A: 0.995 D_B: 0.158 G_B: 0.288 cycle_B: 3.618 idt_B: 0.338 
(epoch: 2, iters: 400, time: 0.069, data: 0.003) D_A: 0.252 G_A: 0.543 cycle_A: 0.906 idt_A: 1.181 D_B: 0.826 G_B: 2.350 cycle_B: 3.987 idt_B: 0.270 
(epoch: 2, iters: 500, time: 0.110, data: 0.002) D_A: 0.662 G_A: 0.648 cycle_A: 1.194 idt_A: 1.110 D_B: 0.312 G_B: 0.493 cycle_B: 3.761 idt_B: 0.340 
(epoch: 2, iters: 600, time: 0.069, data: 0.002) D_A: 0.427 G_A: 0.642 cycle_A: 1.016 idt_A: 1.605 D_B: 0.337 G_B: 2.032 cycle_B: 5.730 idt_B: 0.272 
(epoch: 2, iters: 700, time: 0.094, data: 0.002) D_A: 0.800 G_A: 0.249 cycle_A: 1.116 idt_A: 1.290 D_B: 0.306 G_B: 1.140 cycle_B: 4.368 idt_B: 0.309 
(epoch: 2, iters: 800, time: 0.071, data: 0.002) D_A: 0.313 G_A: 1.016 cycle_A: 1.188 idt_A: 1.581 D_B: 0.372 G_B: 0.496 cycle_B: 5.438 idt_B: 0.318 
(epoch: 2, iters: 900, time: 0.096, data: 0.002) D_A: 0.676 G_A: 0.562 cycle_A: 1.186 idt_A: 1.185 D_B: 0.607 G_B: 0.524 cycle_B: 4.346 idt_B: 0.337 
(epoch: 2, iters: 1000, time: 0.069, data: 0.002) D_A: 0.604 G_A: 0.806 cycle_A: 1.231 idt_A: 0.955 D_B: 0.099 G_B: 0.418 cycle_B: 3.452 idt_B: 0.347 
(epoch: 2, iters: 1100, time: 0.096, data: 0.002) D_A: 1.357 G_A: 0.282 cycle_A: 1.137 idt_A: 1.148 D_B: 0.771 G_B: 1.089 cycle_B: 4.140 idt_B: 0.298 
(epoch: 2, iters: 1200, time: 0.081, data: 0.002) D_A: 0.828 G_A: 2.036 cycle_A: 0.789 idt_A: 0.893 D_B: 0.424 G_B: 0.910 cycle_B: 3.565 idt_B: 0.214 
(epoch: 2, iters: 1300, time: 0.109, data: 0.002) D_A: 0.400 G_A: 1.001 cycle_A: 0.837 idt_A: 0.907 D_B: 0.505 G_B: 1.144 cycle_B: 3.513 idt_B: 0.207 
(epoch: 2, iters: 1400, time: 0.077, data: 0.003) D_A: 0.251 G_A: 1.929 cycle_A: 1.190 idt_A: 1.008 D_B: 0.351 G_B: 0.729 cycle_B: 3.916 idt_B: 0.318 
(epoch: 2, iters: 1500, time: 0.135, data: 0.003) D_A: 0.265 G_A: 1.602 cycle_A: 1.208 idt_A: 1.380 D_B: 0.235 G_B: 1.133 cycle_B: 5.185 idt_B: 0.337 
(epoch: 2, iters: 1600, time: 0.074, data: 0.002) D_A: 0.229 G_A: 1.363 cycle_A: 0.826 idt_A: 1.004 D_B: 0.839 G_B: 0.427 cycle_B: 3.966 idt_B: 0.217 
(epoch: 2, iters: 1700, time: 0.090, data: 0.002) D_A: 0.596 G_A: 1.571 cycle_A: 0.958 idt_A: 1.195 D_B: 0.972 G_B: 0.310 cycle_B: 4.163 idt_B: 0.250 
(epoch: 2, iters: 1800, time: 0.069, data: 0.002) D_A: 0.675 G_A: 0.579 cycle_A: 0.929 idt_A: 1.251 D_B: 0.463 G_B: 0.846 cycle_B: 4.731 idt_B: 0.255 
(epoch: 2, iters: 1900, time: 0.093, data: 0.002) D_A: 0.933 G_A: 0.824 cycle_A: 1.096 idt_A: 1.433 D_B: 0.218 G_B: 0.052 cycle_B: 5.263 idt_B: 0.307 
(epoch: 2, iters: 2000, time: 0.069, data: 0.002) D_A: 0.949 G_A: 0.258 cycle_A: 1.214 idt_A: 1.050 D_B: 0.298 G_B: 0.357 cycle_B: 4.031 idt_B: 0.343 
